time,dcBusVoltage
274.566, 117.9000015
274.672, 117.9000015
274.782, 117.9000015
274.891, 117.5999985
274.998, 117.2999954
275.102, 117.2999954
275.214, 117.0999985
275.32, 116.7999954
275.425, 116.1999969
275.528, 115.5
275.64, 115.2999954
275.749, 115.1999969
275.858, 115.1999969
275.968, 115.1999969
276.075, 114.8999939
276.184, 114.6999969
276.291, 114.5999985
276.4, 114.3999939
276.506, 114.1999969
276.61, 114.2999954
276.701, 114.3999939
276.81, 114.2999954
276.919, 114.2999954
277.026, 114.2999954
277.132, 114.2999954
277.239, 114.1999969
277.345, 114.1999969
277.452, 114.1999969
277.555, 114.0999985
277.66, 114.1999969
277.766, 114.0999985
277.873, 114.0999985
277.979, 114
278.088, 114
278.195, 113.8999939
278.304, 113.8999939
278.413, 113.7999954
278.517, 113.7999954
278.608, 113.8999939
278.714, 113.7999954
278.826, 113.6999969
278.935, 113.5999985
279.045, 113.5999985
279.154, 113.5
279.266, 113.5
279.372, 113.3999939
279.482, 113.3999939
279.592, 113.3999939
279.698, 113.2999954
279.804, 113.2999954
279.911, 113.1999969
280.017, 113.1999969
280.127, 113.1999969
280.236, 113.0999985
280.346, 113.0999985
280.455, 113
280.562, 113
280.668, 112.8999939
280.775, 112.8999939
280.879, 112.8999939
280.988, 112.7999954
281.095, 112.6999969
281.204, 112.6999969
281.313, 112.5999985
281.417, 112.5999985
281.524, 112.5999985
281.631, 112.5
281.74, 112.5
281.844, 112.3999939
281.953, 112.2999954
282.062, 112.2999954
282.171, 112.1999969
282.281, 112.2999954
282.39, 112.1999969
282.496, 112.1999969
282.603, 112.0999985
282.712, 112.1999969
282.821, 112
282.925, 112
283.032, 112
283.138, 111.8999939
283.248, 112
283.357, 111.8999939
283.467, 111.8999939
283.573, 111.8999939
283.682, 111.8999939
283.789, 111.7999954
283.896, 111.8999939
284.007, 111.7999954
284.12, 111.7999954
284.226, 111.6999969
284.333, 111.6999969
284.442, 111.5999985
284.552, 111.7999954
284.658, 114.8999939
284.768, 116.1999969
284.874, 116.7999954
284.983, 117
285.087, 117.0999985
285.196, 117.0999985
285.298, 117.0999985
285.404, 117.1999969
285.508, 117.1999969
285.615, 117.1999969
285.724, 117.2999954
285.833, 117.2999954
285.943, 117.2999954
286.052, 117.4000015
286.161, 117.4000015
286.267, 117.4000015
286.358, 117.4000015
286.467, 117.4000015
286.577, 117.5
286.683, 117.4000015
286.787, 117.4000015
286.893, 117.5
287.003, 117.5
287.109, 117.5
287.222, 117.5
287.331, 117.5
287.438, 117.5
287.545, 117.5999985
287.648, 117.5999985
287.755, 117.5999985
287.865, 117.5999985
287.971, 117.6999969
288.078, 117.5999985
288.19, 117.5999985
288.297, 117.5
288.409, 117.4000015
288.518, 117.4000015
288.627, 117.2999954
288.737, 117.2999954
288.843, 117.1999969
288.948, 117
289.054, 116.7999954
289.164, 116.2999954
289.273, 115.5999985
289.38, 114.8999939
289.484, 114.1999969
289.595, 113.5999985
289.702, 113.5
289.806, 113.3999939
289.91, 113.2999954
290.022, 113.1999969
290.131, 113.0999985
290.24, 113
290.35, 113
290.461, 112.8999939
290.564, 112.7999954
290.67, 112.6999969
290.78, 112.5999985
290.886, 112.5999985
290.996, 112.5
291.102, 112.5
291.211, 112.3999939
291.318, 112.2999954
291.427, 112.1999969
291.534, 112.1999969
291.64, 112.1999969
291.747, 112.0999985
291.854, 112.0999985
291.96, 112
292.067, 112
292.176, 112
292.285, 112
292.392, 111.7999954
292.501, 111.7999954
292.608, 111.7999954
292.719, 111.6999969
292.829, 111.5999985
292.938, 111.5999985
293.045, 111.5
293.151, 111.5
293.258, 111.5
293.368, 111.3999939
293.474, 111.2999954
293.58, 111.1999969
293.687, 111.1999969
293.793, 111.0999985
293.898, 111
294.01, 111
294.119, 110.8999939
294.225, 110.8999939
294.337, 110.7999954
294.443, 110.7999954
294.55, 110.7999954
294.657, 110.7999954
294.748, 110.6999969
294.854, 110.5999985
294.961, 110.5999985
295.068, 110.3999939
295.174, 110.2999954
295.281, 110.2999954
295.387, 110.0999985
295.494, 110
295.6, 110.0999985
295.71, 110.0999985
295.82, 110.1999969
295.929, 110.0999985
296.035, 110.0999985
296.14, 110.0999985
296.249, 110.0999985
296.355, 110.1999969
296.465, 110.1999969
296.575, 110.3999939
296.684, 110.2999954
296.793, 110.1999969
296.903, 110.1999969
297.012, 110.1999969
297.119, 110.3999939
297.231, 110
297.341, 110.7999954
297.45, 111.2999954
297.559, 111.2999954
297.669, 111.5999985
297.778, 111.1999969
297.885, 111.1999969
297.994, 111.3999939
298.104, 110.6999969
298.215, 111.1999969
298.323, 110.8999939
298.431, 110.6999969
298.538, 110.5999985
298.645, 110.5999985
298.751, 110.5999985
298.858, 110.5
298.967, 110.5999985
299.074, 110.5999985
299.186, 110.6999969
299.293, 110.6999969
299.399, 111
299.506, 110.6999969
299.612, 110.5
299.719, 111.1999969
299.825, 111.1999969
299.932, 110.7999954
300.042, 110.2999954
300.151, 110.2999954
300.26, 110.5
300.37, 110.7999954
300.479, 110.7999954
300.585, 110.6999969
300.692, 110.6999969
300.799, 110.7999954
300.9, 110.6999969
301.007, 110.6999969
301.113, 110.8999939
301.22, 110.8999939
301.326, 111
301.433, 111
301.539, 111.0999985
301.649, 111.0999985
301.755, 111.0999985
301.846, 111.1999969
301.957, 111.0999985
302.064, 111
302.173, 111.0999985
302.282, 111.0999985
302.392, 111.1999969
302.501, 111.2999954
302.61, 111.2999954
302.717, 111.1999969
302.826, 111.2999954
302.933, 111.3999939
303.037, 111.2999954
303.14, 111.2999954
303.25, 111.3999939
303.359, 111.3999939
303.469, 111.5
303.578, 111.5
303.682, 111.5
303.789, 111.5999985
303.901, 111.5999985
304.01, 111.5999985
304.114, 111.5999985
304.224, 111.5
304.333, 111.6999969
304.44, 111.5999985
304.546, 111.5999985
304.656, 111.5999985
304.763, 111.5999985
304.874, 111.5
304.981, 111.5
305.088, 111.5
305.197, 111.5999985
305.306, 111.5999985
305.412, 111.5
305.519, 111.3999939
305.623, 111.3999939
305.73, 111.3999939
305.842, 111.3999939
305.948, 111.3999939
306.052, 111.5
306.159, 111.5
306.269, 111.5999985
306.379, 111.5999985
306.483, 111.5999985
306.589, 111.5
306.698, 111.5999985
306.802, 111.5999985
306.906, 111.5999985
306.997, 111.5999985
307.106, 111.5999985
307.212, 111.5999985
307.321, 111.5999985
307.431, 111.5999985
307.543, 111.5
307.649, 111.5999985
307.756, 111.5
307.863, 111.5999985
307.969, 111.5999985
308.076, 111.5999985
308.182, 111.5
308.291, 111.5
308.398, 111.5
308.51, 111.3999939
308.619, 111.3999939
308.728, 111.3999939
308.838, 111.2999954
308.947, 111.1999969
309.054, 111.1999969
309.16, 111.1999969
309.269, 111.1999969
309.373, 111.1999969
309.48, 111.2999954
309.584, 111.2999954
309.69, 111.1999969
309.797, 111.1999969
309.904, 111.1999969
310.01, 111.2999954
310.114, 111.0999985
310.22, 111.1999969
310.327, 111.1999969
310.437, 111.1999969
310.543, 111.0999985
310.652, 111.0999985
310.762, 111.0999985
310.868, 111
310.978, 111
311.082, 111.0999985
311.188, 111
311.297, 111
311.406, 111
311.516, 110.8999939
311.625, 110.7999954
311.732, 110.7999954
311.844, 110.6999969
311.95, 110.5999985
312.054, 110.5
312.161, 110.5999985
312.271, 110.5999985
312.377, 110.6999969
312.489, 110.5999985
312.596, 110.3999939
312.687, 110.5
312.795, 110.5999985
312.899, 110.5999985
313.008, 110.6999969
313.118, 110.5999985
313.224, 110.5999985
313.328, 110.5
313.434, 110.5
313.541, 110.5
313.651, 110.3999939
313.76, 110.5
313.866, 110.5
313.976, 110.2999954
314.082, 110.2999954
314.186, 110.1999969
314.298, 110.1999969
314.407, 110
314.517, 110
314.623, 113.0999985
314.729, 114.6999969
314.839, 115.5999985
314.948, 115.7999954
315.055, 115.8999939
315.167, 116
315.274, 116
315.386, 116
315.495, 116.0999985
315.599, 116.0999985
315.708, 116.1999969
315.815, 116.1999969
315.924, 116.1999969
316.028, 116.2999954
316.135, 116.2999954
316.245, 116.2999954
316.354, 116.2999954
316.464, 116.2999954
316.573, 116.4000015
316.68, 116.4000015
316.783, 116.4000015
316.89, 116.5
316.997, 116.5
317.109, 116.5
317.218, 116.5
317.327, 116.5
317.439, 116.5
317.551, 116.5
317.661, 116.5
317.767, 116.5
317.873, 116.5999985
317.983, 116.5999985
318.09, 116.5999985
318.202, 116.5999985
318.311, 116.5999985
318.417, 116.5999985
318.522, 116.6999969
318.628, 116.6999969
318.734, 116.6999969
318.841, 116.6999969
318.947, 116.6999969
319.057, 116.6999969
319.169, 116.6999969
319.278, 116.6999969
319.384, 116.7999954
319.491, 116.7999954
319.595, 116.7999954
319.702, 116.7999954
319.811, 116.7999954
319.917, 116.7999954
320.027, 116.7999954
320.136, 116.7999954
320.243, 116.6999969
320.349, 116.0999985
320.453, 115.7999954
320.56, 115.6999969
320.671, 115.5
320.781, 115.1999969
320.89, 114.3999939
320.997, 113.7999954
321.106, 113.5
321.216, 113
321.322, 112.5999985
321.432, 112.1999969
321.538, 112.0999985
321.647, 112.0999985
321.754, 112
321.861, 111.8999939
321.972, 111.7999954
322.079, 111.6999969
322.186, 111.5999985
322.295, 111.5999985
322.404, 111.5
322.513, 111.3999939
322.623, 111.2999954
322.73, 111.1999969
322.839, 111.0999985
322.943, 111
323.049, 110.8999939
323.159, 110.7999954
323.268, 110.7999954
323.374, 110.6999969
323.478, 110.5999985
323.584, 110.5999985
323.691, 110.3999939
323.801, 110.2999954
323.91, 110.1999969
324.019, 110.1999969
324.126, 110.0999985
324.235, 110.0999985
324.341, 110.0999985
324.448, 110
324.56, 109.8999939
324.669, 109.8999939
324.776, 109.7999954
324.882, 109.7999954
324.992, 109.6999969
325.098, 109.6999969
325.208, 109.6999969
325.317, 109.5999985
325.429, 109.5
325.535, 109.3999939
325.645, 109.3999939
325.754, 109.1999969
325.863, 109.1999969
325.973, 109.1999969
326.082, 109.1999969
326.191, 109.1999969
326.301, 109.1999969
326.407, 109.0999985
326.513, 109.0999985
326.62, 109
326.724, 109
326.828, 108.8999939
326.94, 108.8999939
327.052, 109
327.162, 109
327.273, 109.0999985
327.382, 109.0999985
327.492, 109
327.604, 109.0999985
327.713, 109
327.82, 109.1999969
327.931, 109.1999969
328.022, 109.2999954
328.134, 109.1999969
328.241, 109.2999954
328.35, 109.2999954
328.46, 109.2999954
328.568, 109.2999954
328.678, 109.2999954
328.787, 109.2999954
328.896, 109.3999939
329.005, 109.1999969
329.112, 109.1999969
329.224, 109.1999969
329.333, 109.1999969
329.443, 109.3999939
329.552, 109.5
329.656, 109.5
329.765, 109.5
329.875, 109.5999985
329.986, 109.6999969
330.093, 109.7999954
330.202, 109.8999939
330.312, 109.8999939
330.418, 110
330.525, 110
330.632, 110.1999969
330.742, 110.1999969
330.851, 110.0999985
330.957, 110.1999969
331.064, 110.3999939
331.171, 110.2999954
331.277, 110.2999954
331.387, 110.1999969
331.493, 110.7999954
331.603, 110.3999939
331.709, 111
331.819, 110.5999985
331.926, 111.1999969
332.038, 111.0999985
332.145, 111.0999985
332.251, 111.2999954
332.36, 111.2999954
332.467, 111.2999954
332.576, 111.1999969
332.688, 111.0999985
332.794, 111.1999969
332.904, 111.2999954
333.013, 111.3999939
333.12, 111.2999954
333.226, 111.5
333.336, 111.6999969
333.445, 114.3999939
333.551, 115
333.658, 115.3999939
333.764, 115.5999985
333.871, 115.5999985
333.981, 115.6999969
334.09, 115.6999969
334.201, 115.6999969
334.292, 115.7999954
334.401, 115.7999954
334.508, 115.7999954
334.601, 115.7999954
334.71, 115.8999939
334.811, 115.8999939
334.917, 115.8999939
335.024, 116
335.131, 116
335.24, 116
335.35, 116
335.458, 116
335.549, 116
335.659, 116.0999985
335.768, 116.0999985
335.875, 116.0999985
335.981, 116.0999985
336.091, 116.0999985
336.197, 116.0999985
336.304, 116.0999985
336.413, 116.1999969
336.52, 116.1999969
336.627, 116.1999969
336.736, 116.1999969
336.845, 116.2999954
336.952, 116.2999954
337.058, 116.2999954
337.165, 116.2999954
337.271, 116.2999954
337.381, 116.2999954
337.487, 116.2999954
337.592, 116.2999954
337.703, 116.2999954
337.811, 116.4000015
337.917, 116.2999954
338.024, 116.1999969
338.134, 116.0999985
338.243, 116
338.355, 116
338.464, 116
338.573, 115.8999939
338.682, 115.7999954
338.792, 115.1999969
338.901, 114.5999985
339.01, 114.5
339.12, 114.2999954
339.232, 114
339.344, 113.7999954
339.453, 113.5
339.56, 113.3999939
339.669, 113.1999969
339.778, 113.2999954
339.882, 113.5
339.988, 113.2999954
340.098, 113.3999939
340.204, 113.3999939
340.308, 113.3999939
340.42, 113.3999939
340.527, 113.2999954
340.633, 113.2999954
340.745, 113.1999969
340.857, 113.1999969
340.964, 113.1999969
341.07, 113.0999985
341.177, 113.0999985
341.286, 113.0999985
341.393, 113.0999985
341.502, 113.0999985
341.608, 113
341.715, 113
341.824, 113
341.934, 112.8999939
342.043, 112.8999939
342.152, 114.8999939
342.262, 115.6999969
342.368, 116.0999985
342.473, 116.1999969
342.579, 116.1999969
342.686, 116.2999954
342.795, 116.2999954
342.899, 116.2999954
343.011, 116.2999954
343.121, 116.4000015
343.23, 116.2999954
343.337, 116.4000015
343.446, 116.4000015
343.553, 116.4000015
343.662, 116.4000015
343.771, 116.4000015
343.877, 116.5
343.982, 116.4000015
344.088, 116.5
344.197, 116.4000015
344.303, 116.0999985
344.41, 115.5999985
344.519, 115.0999985
344.629, 114.6999969
344.738, 114.0999985
344.844, 113.3999939
344.951, 113.2999954
345.06, 113.1999969
345.167, 113.0999985
345.276, 113.0999985
345.383, 113
345.492, 112.8999939
345.602, 112.7999954
345.708, 112.7999954
345.815, 112.5
345.926, 112.3999939
346.017, 112.1999969
346.123, 112.0999985
346.23, 112.0999985
346.339, 112.0999985
346.446, 112.0999985
346.552, 112.0999985
346.662, 112
346.768, 112
346.877, 112
346.984, 112
347.091, 111.8999939
347.192, 111.7999954
347.304, 111.7999954
347.41, 111.7999954
347.521, 111.6999969
347.627, 111.5999985
347.733, 111.5
347.84, 111.5
347.946, 111.3999939
348.056, 111.3999939
348.165, 111.3999939
348.275, 111.2999954
348.381, 111.1999969
348.485, 111.1999969
348.592, 111.1999969
348.696, 111.0999985
348.805, 111
348.911, 111
349.02, 110.8999939
349.13, 110.8999939
349.239, 110.7999954
349.351, 110.6999969
349.46, 110.6999969
349.567, 110.5999985
349.676, 110.5
349.78, 110.5
349.887, 110.3999939
349.997, 110.3999939
350.104, 110.3999939
350.21, 110.1999969
350.317, 110.2999954
350.424, 110.1999969
350.53, 110.1999969
350.639, 110.0999985
350.748, 110.1999969
350.853, 110.0999985
350.959, 110
351.066, 110.0999985
351.172, 110
351.28, 110.0999985
351.391, 110.0999985
351.501, 110
351.61, 110
351.72, 109.8999939
351.826, 109.8999939
351.938, 109.8999939
352.047, 109.8999939
352.157, 109.7999954
352.263, 109.8999939
352.375, 109.7999954
352.479, 109.8999939
352.589, 109.8999939
352.698, 109.8999939
352.804, 109.7999954
352.911, 109.8999939
353.017, 109.8999939
353.127, 110
353.233, 109.8999939
353.34, 110
353.449, 110
353.556, 110
353.666, 110.0999985
353.775, 110.0999985
353.885, 110.1999969
353.994, 110.1999969
354.101, 110.1999969
354.208, 110.2999954
354.317, 110.2999954
354.423, 110.3999939
354.527, 110.5
354.618, 110.5
354.724, 110.5
354.831, 110.5
354.937, 110.5
355.044, 110.5
355.15, 110.5999985
355.257, 110.6999969
355.366, 110.6999969
355.475, 110.6999969
355.582, 110.7999954
355.694, 110.7999954
355.803, 110.8999939
355.912, 111
356.019, 111.0999985
356.125, 111.0999985
356.229, 111.0999985
356.34, 111.0999985
356.449, 111.1999969
356.558, 111.0999985
356.667, 111.0999985
356.777, 111.0999985
356.886, 111.1999969
356.995, 111.1999969
357.105, 111.1999969
357.211, 111.1999969
357.32, 111.2999954
357.411, 111.2999954
357.517, 111.3999939
357.623, 111.3999939
357.733, 111.2999954
357.837, 111.2999954
357.946, 111.3999939
358.055, 111.3999939
358.165, 111.3999939
358.276, 111.2999954
358.367, 111.3999939
358.476, 111.3999939
358.583, 111.3999939
358.692, 111.3999939
358.798, 111.5
358.905, 111.3999939
359.017, 111.3999939
359.126, 111.5
359.238, 111.5
359.344, 111.5
359.451, 111.5
359.563, 111.5
359.67, 111.5
359.779, 111.5
359.883, 111.3999939
359.989, 111.3999939
360.093, 111.3999939
360.205, 111.5
360.314, 111.5
360.421, 111.5
360.527, 111.3999939
360.634, 111.3999939
360.744, 111.3999939
360.853, 111.3999939
360.959, 111.2999954
361.066, 111.2999954
361.175, 111.3999939
361.282, 111.3999939
361.388, 111.2999954
361.498, 111.2999954
361.607, 111.2999954
361.713, 111.1999969
361.82, 111.2999954
361.926, 111.1999969
362.034, 111.1999969
362.14, 111.2999954
362.249, 111.1999969
362.356, 111.2999954
362.462, 111.3999939
362.569, 111.2999954
362.678, 111.1999969
362.787, 111.2999954
362.897, 111.2999954
363.006, 111.1999969
363.116, 111.1999969
363.226, 111.1999969
363.329, 111.0999985
363.439, 111.1999969
363.545, 111.0999985
363.649, 111.0999985
363.755, 111.0999985
363.866, 111.0999985
363.977, 111.0999985
364.087, 111
364.197, 111
364.305, 110.8999939
364.416, 111
364.523, 110.8999939
364.632, 111
364.739, 111
364.848, 110.8999939
364.955, 110.8999939
365.064, 111
365.17, 111
365.28, 111
365.389, 110.8999939
365.493, 110.8999939
365.599, 111
365.706, 110.8999939
365.812, 110.8999939
365.903, 110.8999939
366.012, 110.7999954
366.121, 110.7999954
366.23, 110.6999969
366.337, 110.6999969
366.449, 110.5999985
366.556, 110.5999985
366.665, 110.5999985
366.774, 110.5
366.883, 110.5
366.99, 110.5
367.094, 110.5
367.203, 110.5
367.31, 110.5
367.422, 112.2999954
367.528, 114.0999985
367.635, 114.7999954
367.744, 115.0999985
367.854, 115.1999969
367.963, 115.2999954
368.072, 115.2999954
368.184, 115.2999954
368.291, 115.3999939
368.4, 115.2999954
368.507, 115.3999939
368.613, 115.3999939
368.72, 115.3999939
368.824, 115.3999939
368.927, 115.5
369.031, 115.5
369.138, 115.5
369.245, 115.5
369.354, 115.5999985
369.464, 115.5999985
369.573, 115.5999985
369.679, 115.5999985
369.786, 115.6999969
369.893, 115.6999969
369.999, 115.6999969
370.106, 115.6999969
370.21, 115.6999969
370.319, 115.6999969
370.428, 115.6999969
370.535, 115.6999969
370.641, 115.7999954
370.745, 115.7999954
370.852, 115.7999954
370.958, 115.7999954
371.065, 115.7999954
371.177, 115.7999954
371.286, 115.7999954
371.396, 115.7999954
371.505, 115.8999939
371.614, 115.7999954
371.721, 115.8999939
371.833, 115.7999954
371.939, 115.8999939
372.046, 115.8999939
372.155, 115.8999939
372.265, 115.2999954
372.374, 115.0999985
372.484, 115
372.59, 114.8999939
372.694, 114.6999969
372.798, 114.1999969
372.905, 113.7999954
373.014, 113.3999939
373.12, 113.1999969
373.229, 113.0999985
373.336, 113
373.445, 113
373.554, 112.7999954
373.661, 112.5999985
373.768, 112
373.877, 111.6999969
373.986, 111.6999969
374.098, 111.5
374.207, 111.5
374.314, 111.3999939
374.42, 111.2999954
374.511, 111.2999954
374.618, 111.0999985
374.722, 111
374.828, 111
374.935, 110.7999954
375.046, 110.7999954
375.156, 110.6999969
375.265, 110.5999985
375.369, 110.5
375.478, 110.3999939
375.585, 110.3999939
375.688, 110.1999969
375.795, 110.0999985
375.902, 110
376.009, 110
376.118, 110
376.227, 109.7999954
376.338, 109.7999954
376.448, 109.6999969
376.555, 109.6999969
376.646, 109.5999985
376.754, 109.3999939
376.861, 109.2999954
376.973, 109.2999954
377.082, 109.2999954
377.192, 109.1999969
377.302, 109
377.41, 109
377.52, 109
377.629, 109
377.736, 108.8999939
377.839, 108.8999939
377.946, 109
378.056, 108.8999939
378.166, 108.8999939
378.275, 109
378.384, 108.7999954
378.491, 108.7999954
378.598, 108.7999954
378.707, 108.6999969
378.817, 108.5999985
378.928, 108.5999985
379.04, 108.5
379.147, 108.5
379.256, 108.5
379.36, 108.5
379.469, 108.3999939
379.562, 108.3999939
379.671, 108.3999939
379.781, 108.2999954
379.882, 108.2999954
379.989, 108.2999954
380.095, 108.5
380.202, 108.3999939
380.311, 108.3999939
380.423, 108.3999939
380.532, 108.2999954
380.642, 108.2999954
380.749, 108.1999969
380.853, 108.3999939
380.964, 108.5
381.074, 108.5999985
381.183, 108.5999985
381.292, 108.5999985
381.396, 108.5999985
381.5, 108.5999985
381.606, 108.6999969
381.715, 108.6999969
381.825, 108.5999985
381.931, 108.5999985
382.038, 108.6999969
382.142, 108.7999954
382.252, 108.7999954
382.358, 108.7999954
382.468, 108.7999954
382.575, 108.7999954
382.683, 108.8999939
382.79, 108.8999939
382.9, 108.8999939
383.006, 108.8999939
383.112, 109
383.219, 109.0999985
383.326, 109.1999969
383.432, 109.2999954
383.542, 109.2999954
383.653, 109.0999985
383.763, 109.2999954
383.869, 109.2999954
383.96, 109.8999939
384.069, 109.7999954
384.178, 109.3999939
384.284, 109.5
384.394, 110.1999969
384.5, 110.0999985
384.61, 109.7999954
384.719, 109.7999954
384.826, 109.8999939
384.935, 109.7999954
385.041, 109.7999954
385.148, 109.6999969
385.257, 109.6999969
385.364, 109.6999969
385.47, 109.6999969
385.577, 109.8999939
385.687, 110.0999985
385.794, 110.5999985
385.903, 110.6999969
386.012, 110.6999969
386.116, 110.5
386.228, 110.5
386.337, 110.2999954
386.447, 110.2999954
386.556, 110.0999985
386.666, 110.2999954
386.775, 110.2999954
386.884, 110.2999954
386.994, 110.3999939
387.1, 110.1999969
387.207, 110.3999939
387.314, 110.3999939
387.417, 110.2999954
387.521, 110.1999969
387.625, 110.3999939
387.732, 111.2999954
387.841, 113.5999985
387.948, 114.2999954
388.057, 114.5999985
388.169, 114.6999969
388.275, 114.7999954
388.382, 114.7999954
388.491, 114.7999954
388.596, 114.8999939
388.705, 114.8999939
388.817, 114.8999939
388.908, 115
389.017, 115
389.121, 115
389.23, 115.0999985
389.339, 115
389.446, 115.0999985
389.55, 115.0999985
389.656, 115.0999985
389.763, 115.0999985
389.87, 115.1999969
389.981, 115.0999985
390.093, 115.0999985
390.197, 115.1999969
390.307, 115.1999969
390.413, 115.1999969
390.52, 115.1999969
390.629, 115.1999969
390.738, 115.1999969
390.845, 115.2999954
390.951, 115.2999954
391.058, 115.2999954
391.17, 115.2999954
391.276, 115.3999939
391.38, 115.2999954
391.487, 115.3999939
391.596, 115.3999939
391.705, 115.3999939
391.814, 115.3999939
391.924, 115.3999939
392.033, 115.3999939
392.142, 115.3999939
392.252, 115.5
392.362, 115.3999939
392.471, 115.5
392.575, 115.3999939
392.684, 115.3999939
392.791, 115.5
392.897, 115.3999939
393.007, 115
393.113, 114.5
393.223, 113.5999985
393.329, 112.7999954
393.436, 112.7999954
393.54, 112.7999954
393.644, 112.6999969
393.75, 112.6999969
393.854, 112.7999954
393.961, 112.6999969
394.052, 112.5999985
394.159, 112.5999985
394.268, 112.5999985
394.359, 112.5
394.468, 112.2999954
394.572, 112.2999954
394.678, 112.0999985
394.788, 112.0999985
394.9, 112.0999985
395.009, 112
395.118, 112
395.23, 112
395.342, 111.8999939
395.449, 111.8999939
395.561, 111.8999939
395.667, 111.8999939
395.774, 111.7999954
395.883, 111.6999969
395.992, 111.6999969
396.102, 111.6999969
396.205, 111.5999985
396.315, 111.5999985
396.421, 111.5999985
396.528, 111.5
396.637, 111.3999939
396.746, 111.3999939
396.85, 111.3999939
396.957, 111.2999954
397.069, 111.1999969
397.178, 111.1999969
397.287, 111.0999985
397.397, 111.0999985
397.508, 111.0999985
397.615, 111
397.721, 110.8999939
397.828, 110.8999939
397.937, 110.7999954
398.047, 110.7999954
398.153, 110.6999969
398.26, 110.6999969
398.366, 110.6999969
398.457, 110.5999985
398.564, 110.5
398.673, 110.5
398.784, 110.5
398.893, 110.3999939
398.999, 110.2999954
399.108, 110.2999954
399.218, 110.2999954
399.328, 110.2999954
399.434, 110.2999954
399.543, 110.0999985
399.647, 110.1999969
399.759, 110.0999985
399.871, 110.0999985
399.981, 110.0999985
400.092, 110
400.199, 110
400.306, 110
400.412, 110
400.524, 109.8999939
400.633, 109.8999939
400.74, 109.8999939
400.849, 109.7999954
400.956, 109.8999939
401.062, 109.8999939
401.169, 109.8999939
401.275, 109.8999939
401.382, 109.7999954
401.489, 109.6999969
401.595, 109.6999969
401.705, 109.5999985
401.814, 109.6999969
401.923, 109.6999969
402.033, 109.5999985
402.139, 109.5999985
402.248, 109.5
402.352, 109.5999985
402.464, 109.5999985
402.571, 110.7999954
402.677, 113.5999985
402.784, 114.2999954
402.893, 114.5999985
403.002, 114.6999969
403.107, 114.6999969
403.213, 114.7999954
403.32, 114.7999954
403.429, 114.7999954
403.533, 114.8999939
403.645, 114.8999939
403.752, 115
403.861, 115
403.97, 115
404.079, 115
404.184, 115
404.293, 115.0999985
404.403, 115.0999985
404.509, 115.0999985
404.616, 115.0999985
404.728, 115.0999985
404.835, 115.0999985
404.941, 115.0999985
405.05, 115.1999969
405.157, 115.1999969
405.263, 115.1999969
405.373, 115.1999969
405.476, 115.2999954
405.583, 115.2999954
405.689, 115.2999954
405.796, 115.2999954
405.903, 115.2999954
406.01, 115.2999954
406.113, 115.2999954
406.22, 115.2999954
406.329, 115.2999954
406.436, 115
406.548, 114.7999954
406.654, 114.5999985
406.761, 114.2999954
406.87, 114.1999969
406.977, 114.0999985
407.081, 114.0999985
407.192, 113.8999939
407.302, 113.3999939
407.412, 112.6999969
407.518, 112.0999985
407.627, 111.5
407.736, 111.3999939
407.843, 111.2999954
407.95, 111.1999969
408.057, 111.1999969
408.163, 111.0999985
408.27, 111
408.379, 111
408.485, 111
408.597, 110.8999939
408.706, 110.7999954
408.816, 110.6999969
408.925, 110.6999969
409.034, 110.5999985
409.144, 110.5
409.253, 110.5
409.362, 110.3999939
409.469, 110.2999954
409.575, 110.1999969
409.683, 110.1999969
409.786, 110.0999985
409.89, 110.0999985
409.994, 110.0999985
410.101, 110.0999985
410.21, 109.8999939
410.319, 109.8999939
410.426, 109.8999939
410.532, 109.6999969
410.639, 109.7999954
410.746, 109.6999969
410.856, 109.6999969
410.965, 109.5
411.069, 109.5999985
411.179, 109.5
411.287, 109.5
411.397, 109.5
411.503, 109.3999939
411.607, 109.3999939
411.716, 109.2999954
411.823, 109.1999969
411.93, 109.1999969
412.039, 109.0999985
412.148, 109.0999985
412.257, 109.0999985
412.361, 109.0999985
412.47, 109
412.575, 108.8999939
412.687, 108.8999939
412.796, 108.7999954
412.906, 108.6999969
413.018, 108.6999969
413.125, 108.5999985
413.232, 108.5999985
413.338, 108.5
413.448, 108.3999939
413.554, 108.3999939
413.664, 108.2999954
413.773, 108.5
413.882, 108.5
413.991, 108.2999954
414.098, 108.3999939
414.208, 108.2999954
414.317, 108.3999939
414.421, 108.2999954
414.527, 108.2999954
414.639, 108.2999954
414.746, 108.1999969
414.852, 108.2999954
414.964, 108.2999954
415.071, 108.5
415.181, 108.3999939
415.29, 108.3999939
415.4, 108.1999969
415.509, 108.1999969
415.618, 108.5
415.727, 108.2999954
415.837, 108.2999954
415.946, 108.1999969
416.053, 108.7999954
416.166, 108.8999939
416.276, 109.5999985
416.383, 110.6999969
416.495, 110.8999939
416.604, 110.5
416.711, 110.6999969
416.82, 110.2999954
416.932, 110.1999969
417.041, 109.3999939
417.15, 108.8999939
417.257, 109.0999985
417.363, 109
417.47, 108.7999954
417.572, 108.8999939
417.683, 109.0999985
417.79, 109
417.9, 109.0999985
418.007, 109.0999985
418.114, 109.0999985
418.22, 109
418.332, 109.0999985
418.442, 109
418.556, 109
418.666, 109.0999985
418.772, 109.1999969
418.879, 109
418.986, 108.7999954
